file id,CodeGPT,InCoder,UnixCoder,Usage Scenario,Trigger Point,Programming Language
1499,NA-1,NA-1,NA-1,NA,/,json
1500,NA-1,NA-1,NA-1,NA,,json
1501,NA-1,NA-1,NA-1,NA,-,json
1502,NA-1,NA-1,NA-1,NA,,json
1503,NA-1,NA-1,NA-1,NA,,json
1504,NA-1,NA-1,NA-1,NA,,json
1505,NA-1,NA-1,NA-1,NA,=,json
1506,NA-1,NA-1,NA-1,NA,,json
1507,NA-1,NA-1,NA-1,NA,/,json
1508,NA-1,NA-1,NA-1,NA,.,json
1509,NA-1,NA-1,NA-1,NA,/,json
1510,NA-1,NA-1,NA-1,NA,,json
1511,NA-1,NA-1,NA-1,NA,,json
1512,NA-1,NA-1,NA-1,NA,,json
1513,NA-1,NA-1,NA-1,NA,,json
1514,NA-1,NA-1,NA-1,NA,=,json
1515,NA-1,NA-1,NA-1,NA,,json
1516,NA-1,NA-1,NA-1,NA,/,json
1517,NA-1,NA-1,NA-1,NA,,json
1518,NA-1,NA-1,NA-1,NA,,json
1519,NA-1,NA-1,NA-1,NA,,json
1520,NA-1,NA-1,NA-1,NA,,json
1521,NA-1,NA-1,NA-1,NA,=,json
1522,NA-1,NA-1,NA-1,NA,,json
2,NA-1,NA-1,NA-1,NA,,
12,NA-1,NA-1,NA-1,NA,,
26,NA-1,NA-1,NA-1,NA,,
43,NA-1,NA-1,NA-1,NA,,
294,NA-1,NA-1,NA-1,NA,,
298,NA-1,NA-1,NA-1,NA,,
300,NA-1,NA-1,NA-1,NA,,
339,NA-1,NA-1,NA-1,NA,,
416,NA-1,NA-1,NA-1,NA,,
465,NA-1,NA-1,NA-1,NA,,
532,NA-1,NA-1,NA-1,NA,,
571,NA-1,NA-1,NA-1,NA,,
574,NA-1,NA-1,NA-1,NA,,
594,NA-1,NA-1,NA-1,NA,,
599,NA-1,NA-1,NA-1,NA,,
600,NA-1,NA-1,NA-1,NA,,
607,NA-1,NA-1,NA-1,NA,,
612,NA-1,NA-1,NA-1,NA,,
650,NA-1,NA-1,NA-1,NA,,
654,NA-1,NA-1,NA-1,NA,,
678,NA-1,NA-1,NA-1,NA,,
818,NA-1,NA-1,NA-1,NA,,
827,NA-1,NA-1,NA-1,NA,,
831,NA-1,NA-1,NA-1,NA,,
842,NA-1,NA-1,NA-1,NA,,
903,NA-1,NA-1,NA-1,NA,,
975,NA-1,NA-1,NA-1,NA,,
1022,NA-1,NA-1,NA-1,NA,,
1040,NA-1,NA-1,NA-1,NA,,
1059,NA-1,NA-1,NA-1,NA,,
1099,NA-1,NA-1,NA-1,NA,,
1102,NA-1,NA-1,NA-1,NA,,
1191,NA-1,NA-1,NA-1,NA,,
1231,NA-1,NA-1,NA-1,NA,,
1236,NA-1,NA-1,NA-1,NA,,
1241,NA-1,NA-1,NA-1,NA,,
1267,NA-1,NA-1,NA-1,NA,,
1269,NA-1,NA-1,NA-1,NA,,
1316,NA-1,NA-1,NA-1,NA,,
1385,NA-1,NA-1,NA-1,NA,,
1409,NA-1,NA-1,NA-1,NA,,
1611,NA-1,NA-1,NA-1,NA,,
1620,NA-1,NA-1,NA-1,NA,,
1623,NA-1,NA-1,NA-1,NA,,
1636,NA-1,NA-1,NA-1,NA,,
1641,NA-1,NA-1,NA-1,NA,,
1642,NA-1,NA-1,NA-1,NA,,
1643,NA-1,NA-1,NA-1,NA,,
1644,NA-1,NA-1,NA-1,NA,,
1645,NA-1,NA-1,NA-1,NA,,
1646,NA-1,NA-1,NA-1,NA,,
1647,NA-1,NA-1,NA-1,NA,,
1648,NA-1,NA-1,NA-1,NA,,
1649,NA-1,NA-1,NA-1,NA,,
1650,NA-1,NA-1,NA-1,NA,,
1651,NA-1,NA-1,NA-1,NA,,
1652,NA-1,NA-1,NA-1,NA,,
1653,NA-1,NA-1,NA-1,NA,,
1654,NA-1,NA-1,NA-1,NA,,
1655,NA-1,NA-1,NA-1,NA,,
1656,NA-1,NA-1,NA-1,NA,,
1657,NA-1,NA-1,NA-1,NA,,
1658,NA-1,NA-1,NA-1,NA,,
1659,NA-1,NA-1,NA-1,NA,,
1660,NA-1,NA-1,NA-1,NA,,
1661,NA-1,NA-1,NA-1,NA,,
1662,NA-1,NA-1,NA-1,NA,,
1663,NA-1,NA-1,NA-1,NA,,
1664,NA-1,NA-1,NA-1,NA,,
1665,NA-1,NA-1,NA-1,NA,,
1666,NA-1,NA-1,NA-1,NA,,
1667,NA-1,NA-1,NA-1,NA,,
1668,NA-1,NA-1,NA-1,NA,,
1669,NA-1,NA-1,NA-1,NA,,
1670,NA-1,NA-1,NA-1,NA,,
1671,NA-1,NA-1,NA-1,NA,,
1734,NA-1,NA-1,NA-1,NA,,
1772,NA-1,NA-1,NA-1,NA,,
1783,NA-1,NA-1,NA-1,NA,,
1789,NA-1,NA-1,NA-1,NA,,
1812,NA-1,NA-1,NA-1,NA,,
1851,NA-1,NA-1,NA-1,NA,,
1861,NA-1,NA-1,NA-1,NA,,
1865,NA-1,NA-1,NA-1,NA,,
1873,NA-1,NA-1,NA-1,NA,,
1900,NA-1,NA-1,NA-1,NA,,
1923,NA-1,NA-1,NA-1,NA,,
1932,NA-1,NA-1,NA-1,NA,,
1942,NA-1,NA-1,NA-1,NA,,
1945,NA-1,NA-1,NA-1,NA,,
1997,NA-1,NA-1,NA-1,NA,,
2035,NA-1,NA-1,NA-1,NA,,
2055,NA-1,NA-1,NA-1,NA,,
2094,NA-1,NA-1,NA-1,NA,,
2117,NA-1,NA-1,NA-1,NA,,
2119,NA-1,NA-1,NA-1,NA,,
2157,NA-1,NA-1,NA-1,NA,,
2176,NA-1,NA-1,NA-1,NA,,
2181,NA-1,NA-1,NA-1,NA,,
2217,NA-1,NA-1,NA-1,NA,,
